"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-01","50",",,U","65","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-02","50",",,U","65","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-03","51",",,U","61","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-04","54",",,U","59","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-05","51",",,U","53","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-06","48",",,U","53","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-07","46",",,U","52","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-08","45",",,U","57","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-09","48",",,U","57","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-10","51",",,U","58","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-11","51",",,U","62","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-12","51",",,U","69","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-13","49",",,U","63","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-14","49",",,U","62","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-15","49",",,U","55","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-16","52",",,U","63","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-17","56",",,U","74","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-18","53",",,U","61","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-19","56",",,U","64","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-20","56",",,U","67","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-21","61",",,U","78","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-22","56",",,U","72","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-23","53",",,U","61","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-24","51",",,U","64","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-25","53",",,U","69","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-26","56",",,U","72","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-27","58",",,U","73","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-28","57",",,U","75","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-29","58",",,U","74","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-30","55",",,U","65","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-01-31","50",",,U","54","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-01","45",",,U","54","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-02","44",",,U","56","H,,U","32","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-03","50",",,U","61","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-04","55",",,U","69","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-05","62",",,U","72","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-06","65",",,U","75","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-07","70",",,U","82","H,,U","59","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-08","72",",,U","82","H,,U","58","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-09","71",",,U","87","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-10","70",",,U","86","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-11","69",",,U","84","H,,U","60","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-12","68",",,U","84","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-13","64",",,U","80","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-14","67",",,U","84","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-15","69",",,U","88","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-16","71",",,U","89","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-17","64",",,U","78","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-18","56",",,U","65","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-19","55",",,U","67","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-22","66",",,U","81","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-23","68",",,U","81","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-24","67",",,U","80","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-25","65",",,U","82","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-26","64",",,U","80","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-27","62",",,U","79","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-28","63",",,U","80","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-02-29","65",",,U","80","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-01","67",",,U","83","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-02","63",",,U","79","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-03","60",",,U","77","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-04","56",",,U","74","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-05","59",",,U","71","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-06","53",",,U","62","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-07","46",",,U","53","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-08","50",",,U","65","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-09","57",",,U","73","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-10","62",",,U","78","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-11","55",",,U","66","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-12","51",",,U","59","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-13","52",",,U","63","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-14","56",",,U","64","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-15","61",",,U","76","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-16","68",",,U","85","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-17","65",",,U","79","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-18","60",",,U","76","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-19","60",",,U","77","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-20","60",",,U","77","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-21","57",",,U","71","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-22","54",",,U","64","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-23","58",",,U","74","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-24","62",",,U","79","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-25","62",",,U","78","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-26","59",",,U","77","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-27","60",",,U","76","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-28","53",",,U","61","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-29","50",",,U","60","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-30","49",",,U","61","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-03-31","53",",,U","67","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-01","57",",,U","74","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-02","64",",,U","81","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-03","66",",,U","83","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-04","65",",,U","82","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-05","68",",,U","87","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-06","68",",,U","91","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-07","60",",,U","66","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-08","57",",,U","61","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-09","57",",,U","64","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-10","55",",,U","62","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-11","57",",,U","66","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-12","58",",,U","73","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-13","58",",,U","74","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-14","57",",,U","71","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-15","58",",,U","73","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-16","64",",,U","80","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-17","70",",,U","86","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-18","72",",,U","88","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-19","73",",,U","88","H,,U","58","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-20","71",",,U","89","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-21","66",",,U","82","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-22","61",",,U","77","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-23","60",",,U","72","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-24","61",",,U","75","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-25","54",",,U","63","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-26","55",",,U","68","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-27","57",",,U","71","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-28","53",",,U","59","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-29","57",",,U","70","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-04-30","56",",,U","66","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-01","58",",,U","73","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-02","64",",,U","82","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-03","66",",,U","84","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-04","60",",,U","76","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-05","57",",,U","61","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-06","55",",,U","62","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-07","56",",,U","67","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-08","57",",,U","66","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-09","58",",,U","67","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-10","61",",,U","74","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-11","64",",,U","80","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-12","66",",,U","84","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-13","65",",,U","82","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-14","58",",,U","66","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-15","59",",,U","67","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-16","58",",,U","62","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-17","59",",,U","68","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-18","65",",,U","78","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-19","65",",,U","79","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-20","59",",,U","68","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-21","56",",,U","66","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-22","57",",,U","71","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-23","57",",,U","69","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-24","58",",,U","67","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-25","56",",,U","64","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-26","59",",,U","73","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-27","62",",,U","77","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-28","60",",,U","76","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-29","59",",,U","65","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-30","62",",,U","77","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-05-31","63",",,U","76","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-01","66",",,U","82","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-02","76",",,U","95","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-03","80",",,U","101","H,,U","60","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-04","78",",,U","94","H,,U","60","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-05","69",",,U","86","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-06","65",",,U","81","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-07","65",",,U","81","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-08","67",",,U","84","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-09","66",",,U","79","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-10","67",",,U","85","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-11","60",",,U","64","H,,U","58","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-12","62",",,U","73","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-13","62",",,U","75","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-14","65",",,U","80","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-15","64",",,U","76","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-16","68",",,U","82","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-17","73",",,U","90","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-18","77",",,U","97","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-19","87",",,U","106","H,,U","65","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-20","89",",,U","109","H,,U","67","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-21","74",",,U","86","H,,U","64","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-22","75",",,U","92","H,,U","59","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-23","72",",,U","88","H,,U","58","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-24","70",",,U","87","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-25","71",",,U","85","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-26","76",",,U","92","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-27","80",",,U","97","H,,U","66","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-28","81",",,U","97","H,,U","65","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-29","79",",,U","96","H,,U","62","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-06-30","73",",,U","89","H,,U","59","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-07-01","70",",,U","84","H,,U","57","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-07-02","68",",,U","84","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-07-03","67",",,U","82","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-07-04","68",",,U","86","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2016-07-05","69",",,U","83","H,,U","59","H,,U"
